Term,Course Number,Course Title,Professor,Grade,Grade Count,Total Enrolled
202202,Engineering 9819,Computer Hardware Foundations,"Karami, Ebrahim",B,8,58
202202,Engineering 9821,Digital Signal Processing,"Moloney, Cecilia",A,,
202202,Engineering 9821,Digital Signal Processing,"Moloney, Cecilia",B,,
202202,Engineering 9826,Advanced Control Systems,"O'Young, Siu Donald",A,10,17
202202,Engineering 9826,Advanced Control Systems,"O'Young, Siu Donald",B,6,17
202202,Engineering 9826,Advanced Control Systems,"O'Young, Siu Donald",C,,
202202,Engineering 9838,Software Engin Practice,"Norvell, Theodore Stevens",A,,
202202,Engineering 9838,Software Engin Practice,"Norvell, Theodore Stevens",B,,
202202,Engineering 9854,Fundmntls of Energy Systems,"Nyantekyi-Kwakye, Baafour",A,82,113
202202,Engineering 9854,Fundmntls of Energy Systems,"Nyantekyi-Kwakye, Baafour",B,30,113
202202,Engineering 9854,Fundmntls of Energy Systems,"Nyantekyi-Kwakye, Baafour",F,1,113
202202,Engineering 9865,Advanced Digital Systems,"Shahidi, Reza",A,33,75
202202,Engineering 9865,Advanced Digital Systems,"Shahidi, Reza",B,40,75
202202,Engineering 9865,Advanced Digital Systems,"Shahidi, Reza",C,1,75
202202,Engineering 9865,Advanced Digital Systems,"Shahidi, Reza",F,1,75
202202,Engineering 9867,Adv Comp Concepts for Engi,"Shahidi, Reza",A,55,81
202202,Engineering 9867,Adv Comp Concepts for Engi,"Shahidi, Reza",B,26,81
202202,Engineering 9875,Embedded/Real-Time Sys Dsn,"Anderson, Jonathan Robert",A,,
202202,Engineering 9875,Embedded/Real-Time Sys Dsn,"Anderson, Jonathan Robert",B,,
202202,Engineering 9875,Embedded/Real-Time Sys Dsn,"Anderson, Jonathan Robert",F,,
202202,Engineering 9877,Cryptography,"Heys, Howard",A,3,14
202202,Engineering 9877,Cryptography,"Heys, Howard",B,9,14
202202,Engineering 9877,Cryptography,"Heys, Howard",C,1,14
202202,Engineering 9877,Cryptography,"Heys, Howard",F,1,14
202202,Engineering 9878,Wireless/Mobile Communications Wanasinghe,"Arachchige, Thumeera",A,11,32
202202,Engineering 9878,Wireless/Mobile Communications Wanasinghe,"Arachchige, Thumeera",B,10,32
202202,Engineering 9878,Wireless/Mobile Communications Wanasinghe,"Arachchige, Thumeera",C,7,32
202202,Engineering 9878,Wireless/Mobile Communications Wanasinghe,"Arachchige, Thumeera",D,1,32
202202,Engineering 9878,Wireless/Mobile Communications Wanasinghe,"Arachchige, Thumeera",F,3,32
202202,Engineering 9896,Renewable Energy Systems,"Iqbal, Mohammad T",A,24,38
202202,Engineering 9896,Renewable Energy Systems,"Iqbal, Mohammad T",B,14,38
202202,Engineering 9901,Fundamentals of Fluid Dynamics,"Bhouri, Maha",A,9,12
202202,Engineering 9901,Fundamentals of Fluid Dynamics,"Bhouri, Maha",B,1,12
202202,Engineering 9901,Fundamentals of Fluid Dynamics,"Bhouri, Maha",C,1,12
202202,Engineering 9901,Fundamentals of Fluid Dynamics,"Bhouri, Maha",F,1,12
202202,Engineering 9909,Advanced Thermodynamics,"Bhouri, Maha",A,40,60
202202,Engineering 9909,Advanced Thermodynamics,"Bhouri, Maha",B,19,60
202202,Engineering 9909,Advanced Thermodynamics,"Bhouri, Maha",C,,
202202,Engineering 9977,Comp Fluid Dynamics,"Nyantekyi-Kwakye, Baafour",A,,
202202,Engineering 9977,Comp Fluid Dynamics,"Nyantekyi-Kwakye, Baafour",B,,
202202,Engineering 9987,Interfacial/Phase Change Phen,"Duan, Xili",A,,
202202,Engineering 9987,Interfacial/Phase Change Phen,"Duan, Xili",B,,
202202,English 7210,Creative Writings:Supernatural,"Moore, Lisa",A,,
202202,English 7357,Genre Studies: Ecopoetics,"Deshaye, Joel",A,,
202202,English 7450,Indigenous Voices,"Porter, Michelle Elise",A,,
202202,Environmental Policy 6001,Appl Envrnmnitl Prblm Solving,"Vodden, Kelly",A,12,15
202202,Environmental Policy 6001,Appl Envrnmntl Prblm Solving,"Vodden, Kelly",B,3,15
202202,Environmental Policy 6003,Envrnmntl Political Thought,"Foley, Paul",A,12,13
202202,Environmental Policy 6003,Envrnmnitl Political Thought,"Foley, Paul",B,1,13
202202,Environmental Policy 6058,Mgmt/Regulation Water Resource,"Ouellet-Dallaire, Camille",A,,
202202,Environmental Science 6003,Applied Ecology,"Marino, Paul C",A,8,12
202202,Environmental Science 6003,Applied Ecology,"Marino, Paul C",B,3,12
202202,Environmental Science 6003,Applied Ecology,"Marino, Paul C",D,1,12
202202,Environmental Science 6010,Environmental Seminar,"Cheng, Tao",A,10,11
202202,Environmental Science 6010,Environmental Seminar,"Cheng, Tao",B,1,11
202202,Fisheries Science 6003,Stats&Study Design Fish Sci,"Robertson, Matthew D",A,,
202202,Folklore 6060,Issues Oral Tradition&Perform,"Berger, Harris",A,,
202202,Folklore 6060,Issues Oral Tradition&Perform,"Berger, Harris",B,,
202202,Folklore 6430,Food and Culture,"Gould, Jillian",A,12,12
202202,Folklore 6790,Museums: Perspectives&Practice,"Totten, Kelley",A,11,11
202202,French 6008,Literary Methodology& Theory |,"Bouchard, Pierre-Olivier",A,,
202202,French 6008,Literary Methodology& Theory |,"Bouchard, Pierre-Olivier",B,,
202202,French 6810,Frncphne Cltre:Theory & Prctce,"Basabose, Philippe",A,,
202202,French 6900,Reading in French,"Gamble, Donald R",PASS,,
202202,Gender Studies 6200,Graduate Sem in Gender Studies,"D'Arcangelis, Carol-Lynne",A,,
202202,Gender Studies 6200,Graduate Sem in Gender Studies,"D'Arcangelis, Carol-Lynne",B,,
202202,Gender Studies 6407,Graduate Seminar,"Hallett, Vicki Sara",A,12,12
202202,Geography 6001,Dvipmnt Geograph Thgh&Pract Il,"Mather, Charles",A,12,12
202202,Geography 6900,Grad Seminar in Regional Geog,"Keeling, Arn",A,,
202202,History 6000,Adv Stds Nfld Hist,"Webb, Jeff",A,,
202202,History 6075,Adv Stds Lab&Wrk Clas Hist,"O'Brien, Michael Joseph",A,11,14
202202,History 6075,Adv Stds Lab&Wrk Clas Hist,"O'Brien, Michael Joseph",B,3,14
202202,History 6200,Masters Seminar |,"Kennedy, Neil",A,,
202202,Human Kinetics and Recreation 6000,Quantitative Research Methods,"Basset, Fabien",A,8,11
202202,Human Kinetics and Recreation 6000,Quantitative Research Methods,"Basset, Fabien",B,2,11
202202,Human Kinetics and Recreation 6000,Quantitative Research Methods,"Basset, Fabien",C,,
202202,Human Kinetics and Recreation 6001,Qualitative Research Methods,"Pushkarenko, Kyle",A,7,12
202202,Human Kinetics and Recreation 6001,Qualitative Research Methods,"Pushkarenko, Kyle",B,5,12
202202,Human Kinetics and Recreation 6003,"Physical Educ, Culture&Society","Ward, Pamela Rose",A,26,27
202202,Human Kinetics and Recreation 6003,"Physical Educ, Culture&Society","Ward, Pamela Rose",B,1,27
202202,Human Kinetics and Recreation 6123,Coach&Long-term Athlete Dvlpmn,"Legg, David",A,31,31
202202,Human Kinetics and Recreation 6314,Graduate Seminar Series,"Button, Duane",PASS,15,15
202202,Human Kinetics and Recreation 6320,Exercise Physiology II,"Basset, Fabien",A,,
202202,Human Kinetics and Recreation 6370,Movement and Neural Science,"Power, Kevin Edward",A,,
202202,Human Kinetics and Recreation 6615,Individual Reading&Research,"Sullivan, Anne-Marie",A,,
202202,Linguistics 6110,Slctd Tpcs Syntactc Theory,"Branigan, Philip",A,,
202202,Linguistics 6110,Slctd Tpcs Syntactc Theory,"Branigan, Philip",B,,
202202,Linguistics 6150,Principles Lang Acquisition,"Scheidnes, Maureen",A,,
202202,Linguistics 6203,Phonological Theory,"Mackenzie, Sara J",A,,
202202,Linguistics 6210,Sociolinguistics De,"Decker, Paul",A,,
202202,Linguistics 6500,Field Methods,"Welch, Nicholas",A,,
202202,Maritime Stds/Tech Mgmt 6001,Fisheries Ecology,"Lawson, Jack Warren",A,13,15
202202,Maritime Stds/Tech Mgmt 6001,Fisheries Ecology,"Lawson, Jack Warren",B,2,15
202202,Maritime Stds/Tech Mgmt 6004,Fisheries Policy & Planning,"Butler, Derek Ernest",A,,
202202,Maritime Stds/Tech Mgmt 6004,Fisheries Policy & Planning,"Butler, Derek Ernest",B,,
202202,Maritime Stds/Tech Mgmt 6005,Overview of World Fisheries,"Rideout, Keith M",A,8,11
202202,Maritime Stds/Tech Mgmt 6005,Overview of World Fisheries,"Rideout, Keith M",B,3,11
202202,Maritime Stds/Tech Mgmt 6006,Business Mngmnt for Fisheries,"Milley, Noel C",A,,
202202,Maritime Stds/Tech Mgmt 6006,Business Mngmnt for Fisheries,"Milley, Noel C",B,,
202202,Maritime Stds/Tech Mgmt 6006,Business Mngmnt for Fisheries,"Milley, Noel C",FAIL,,
202202,Maritime Stds/Tech Mgmt 6007,Fisheries Technology Araya,"Schmidt, Tomas Enrique",A,,
202202,Maritime Stds/Tech Mgmt 6013,Rsc/Nat Environ&Ocean Use,"Andrews, Evan",A,,
202202,Maritime Stds/Tech Mgmt 6019,Internship,"Coughlan, Geoff Paul",PASS,,
202202,Maritime Studies 6001,Stats/Rsch Dsgn Maritime Std,"Sanli, Elizabeth",A,,
202202,Maritime Studies 6041,Marine Policy,"McCarter, Philip S",A,,
202202,Maritime Studies 6041,Marine Policy,"McCarter, Philip S",B,,
202202,Maritime Studies 6041,Marine Policy,"McCarter, Philip S",D,,
202202,Maritime Studies 6042,Busi Ship/Trans of Goods,"Azizan, Hajimatt",A,,
202202,Maritime Studies 6042,Busi Ship/Trans of Goods,"Azizan, Hajimatt",B,,
202202,Maritime Studies 6050,"Maritime Hith,Sfty,Env&Qlty","Bulman, Philip",A,,
202202,Maritime Studies 6050,"Maritime HIth,Sfty,Env&Qlty","Bulman, Philip",B,,
202202,Maritime Studies 6050,"Maritime Hith,Sfty,Env&Qlty","Bulman, Philip",C,,
202202,Mathematics 6112,Sp Tpc Hamiltonian Math,"Booth, Ivan",A,,
202202,Mathematics 6121,Functional Diff Equations,"Yuan, Yuan",A,,
202202,Mathematics 6160,Partial Differential Equations,"Zhao, Xiao-Qiang",A,,
202202,Mathematics 6202,Nonlinear&Linear Optimization,"Haynes, Ronald Dale",A,9,11
202202,Mathematics 6202,Nonlinear&Linear Optimization,"Haynes, Ronald Dale",B,2,11
202202,Mathematics 6210,Numerical Solution Diff Equtns,"MacLachlan, Scott",A,,
202202,Mathematics 6230,Diff Manifolds&Riemannian Geom,"Margalef-Bentabol, Juan",A,,
202202,Mathematics 6230,Diff Manifolds&Riemannian Geom,"Margalef-Bentabol, Juan",B,,
202202,Mathematics 6320,Group Theory,"Kotchetov, Mikhail",A,,
202202,Mathematics 6320,Group Theory,"Kotchetov, Mikhail",B,,
202202,Mathematics 6328,Galois Theory,"Kotchetov, Mikhail",A,,
202202,Mathematics 6328,Galois Theory,"Kotchetov, Mikhail",B,,
202202,Mathematics 6328,Galois Theory,"Kotchetov, Mikhail",D,,
202202,Mathematics 6332,Point Set Topology,"Martinez-Pedroza, Eduardo",A,6,11
202202,Mathematics 6332,Point Set Topology,"Martinez-Pedroza, Eduardo",B,4,11
202202,Mathematics 6332,Point Set Topology,"Martinez-Pedroza, Eduardo",C,1,11
202202,Mathematics 6341,Combinatorial Desgn Thry,"Shalaby, Nabil",A,,
202202,Mathematics - Statistics 6559,Stat Exploration of Data Mulayath,"Variyath, Asokan",A,13,21
202202,Mathematics - Statistics 6559,Stat Exploration of Data Mulayath,"Variyath, Asokan",B,6,21
202202,Mathematics - Statistics 6559,Stat Exploration of Data Mulayath,"Variyath, Asokan",PASS,2,21
202202,Mathematics - Statistics 6560,Cont Multivariate Analysis,"Oyet, Alwell J",A,,
202202,Mathematics - Statistics 6560,Cont Multivariate Analysis,"Oyet, Alwell J",B,,
202202,Mathematics - Statistics 6560,Cont Multivariate Analysis,"Oyet, Alwell J",D,,
202202,Mathematics - Statistics 6560,Cont Multivariate Analysis,"Oyet, Alwell J",F,,
202202,Mathematics - Statistics 6561,Categorical Data Analysis,"Fan, Zhaozhi",A,11,12
202202,Mathematics - Statistics 6561,Categorical Data Analysis,"Fan, Zhaozhi",B,1,12
202202,Mathematics - Statistics 6563,Sampling Theory Yilmaz -,"Cigsar, Yildiz",A,,
202202,Mathematics - Statistics 6563,Sampling Theory Yilmaz -,"Cigsar, Yildiz",B,,
202202,Mathematics - Statistics 6563,Sampling Theory Yilmaz -,"Cigsar, Yildiz",C,,
202202,Mathematics - Statistics 6563,Sampling Theory Yilmaz -,"Cigsar, Yildiz",F,,
202202,Mathematics - Statistics 6590,Statistical Consultancy | Mulayath,"Variyath, Asokan",PASS,,
202202,Medicine 6108,Directed Readings,"Sarkar, Atanu",A,,
202202,Medicine 6108,Directed Readings,"Kaposy, Chris",A,,
202202,Medicine 6108,Directed Readings,"Prowse, Rachel",B,,
202202,Medicine 6197,Cellular Neuroscience,"Parsons, Matthew Phillip",A,,
202202,Medicine 6200,Biostatistics |,"Midodzi, William",PASS,11,11
202202,Medicine 6255,Clinical Research/Design,"Etchegary, Holly",A,14,17
202202,Medicine 6255,Clinical Research/Design,"Etchegary, Holly",B,3,17
202202,Medicine 6260,Appl Data Analysis Clin Epid,"Gao, Zhiwei",A,17,17
202202,Medicine 6270,Epidemiology |,"Valcour, James",A,,
202202,Medicine 6270,Epidemiology |,"Valcour, James",B,,
202202,Medicine 6278,Adv Biostat Health Research,"Yi, Yanging",A,,
202202,Medicine 6288,Policy and Decision Making,"Najafizada, S Anmad Maisam",A,16,17
202202,Medicine 6288,Policy and Decision Making,"Najafizada, S Anmad Maisam",B,1,17
202202,Medicine 6288,Policy and Decision Making,"Najafizada, S Anmad Maisam",A,,
202202,Medicine 6294,Adv Qualitative Methods,"Beausoleil, Natalie",A,,
202202,Medicine 6297,Theories Social Justice Health,"Shea, Jennifer Mary",A,13,14
202202,Medicine 6297,Theories Social Justice Health,"Shea, Jennifer Mary",B,1,14
202202,Medicine 6391,Sel Topics Human Genetics,"Dorward, Ann Margaret",A,,
202202,Medicine 6400,Rsrch Sem Master's Stud |,"Wilson, Brenda",PASS,,
202202,Medicine 6400,Rsrch Sem Master's Stud |,"Wilson, Brenda",PASS,,
202202,Medicine 6400,Rsrch Sem Master's Stud |,"Benoukraf, Touati",PASS,,
202202,Medicine 6401,Rsrch Sem Master's Stud Il,"Wilson, Brenda",PASS,13,13
202202,Medicine 6401,Rsrch Sem Master's Stud Il,"Wilson, Brenda",PASS,,
202202,Medicine 6401,Rsrch Sem Master's Stud Il,"Benoukraf, Touati",PASS,,
202202,Medicine 6402,Rsrch Sem Master's Stud Ill,"Wilson, Brenda",PASS,,
202202,Medicine 6402,Rsrch Sem Master's Stud Ill,"Wilson, Brenda",PASS,,
202202,Medicine 6402,Rsrch Sem Master's Stud Ill,"Kaushik, Deepak",PASS,,
202202,Medicine 6403,Rsrch Sem Master's Stud IV,"Wilson, Brenda",PASS,11,11
202202,Medicine 6403,Rsrch Sem Master's Stud IV,"Wilson, Brenda",PASS,,
202202,Medicine 6403,Rsrch Sem Master's Stud IV,"Kaushik, Deepak",PASS,,
202202,Medicine 6403,Rsrch Sem Master's Stud IV,"Benoukraf, Touati",PASS,,
202202,Medicine 6411,Rsrch Sem PhD Students II,"Valcour, James",PASS,,
202202,Medicine 6411,Rsrch Sem PhD Students II,"Valcour, James",PASS,,
202202,Medicine 6412,Rsrch Sem PhD Students III,"Valcour, James",PASS,,
202202,Medicine 6412,Rsrch Sem PhD Students III,"Valcour, James",PASS,,
202202,Medicine 6412,Rsrch Sem PhD Students III,"Kaushik, Deepak",PASS,,
202202,Medicine 6412,Rsrch Sem PhD Students III,"Benoukraf, Touati",PASS,,
202202,Medicine 6413,Rsrch Sem PhD Students IV,"Valcour, James",PASS,,
202202,Medicine 6701,Public Health Sem Series II,"Grynszpan, Delphine",PASS,20,20
202202,Medicine 6721,Disease and Injury Prevention,"Mulay, Shree",A,16,16
202202,Medicine 6722,Environmental Health,"Sarkar, Atanu",A,14,14
202202,Medicine 6724,Commun Disease Prevntn & Cntrl,"Grynszpan, Delphine",A,,
202202,Medicine 6731,Community Nutrition,"Prowse, Rachel",A,,
202202,Medicine 6735,Dietetics Internship III,"Prowse, Rachel",PASS,,
202202,Medicine 6801,Important Cases in Hlth Ethics,"Kaposy, Chris",A,,
202202,Medicine 6803,Research Ethics,"Pullman, Daryl",A,,
202202,Music 6002,Graduate Seminar,"Szego, Catherine",A,6,12
202202,Music 6002,Graduate Seminar,"Szego, Catherine",B,4,12
202202,Music 6002,Graduate Seminar,"Szego, Catherine",PASS,1,12
202202,Music 6007,Choral Repertoire,"Martinec, Jakub",A,,
202202,Music 6310,Choral Conducting |,"Martinec, Jakub",A,,
202202,Music 6500,Chamber Music,"Oh, Gregory",A,,
202202,Music 6501,Chamber Music,"Dahn, Nancy",A,,
202202,Music 6502,Opera Performance,"Schiller, Caroline",A,,
202202,Music 6504,Chamber Music,"Martinec, Jakub",A,,
202202,Music 6505,Conducted Instr Ensemble,"Brennan, William",A,,
202202,Music 6505,Conducted Instr Ensemble,"Oh, Gregory",A,,
202202,Music 6505,Conducted Instr Ensemble,"Hoefner, Florian",A,,
202202,Music 6505,Conducted Instr Ensemble,"Martinec, Jakub",A,,
202202,Music 6610,Pedagogy Internship |,"Leibel, Jane",A,,
202202,Music 6610,Pedagogy Internship |,"Delgado, Tiago",A,,
202202,Music 6610,Pedagogy Internship |,"Dahn, Nancy",A,,
202202,Music 6610,Pedagogy Internship |,"Proulx, Sylvie",A,,
202202,Music 6610,Pedagogy Internship |,"Oh, Gregory",A,,
202202,Music 7006,Urban Ethnomusicology,"Szego, Catherine",A,,
202202,Music 7021,Advanced Post-Tonal Techniques,"Argentino, Joe",A,,
202202,Nursing 6011,Phil & Theoretical Found Nurs,"Mandville-Anstey, Sue Ann",A,12,16
202202,Nursing 6011,Phil & Theoretical Found Nurs,"Mandville-Anstey, Sue Ann",B,4,16
202202,Nursing 6013,Research Mthds in Nursing,"Lukewich, Julia",A,10,14
202202,Nursing 6013,Research Mthds in Nursing,"Lukewich, Julia",B,4,14
202202,Nursing 6221,Population-Based Nursing,"Younas, Ahtisham",A,18,18
202202,Nursing 6260,Knowledge Translation Nursing,"Dobbin-Williams, Karen",A,11,11
202202,Nursing 6270,Leading Change in Nursing,"Devey-Burry, Robin D",A,,
202202,Nursing 6660,Practicum 1,"Devey-Burry, Robin D",A,,
202202,Nursing 6661,Practicum 2,"Hurley, Erica Jamie",A,,
202202,Nursing 6704,Appl Pathophys/Clin Prac 2,"Walsh, Derrick",A,17,18
202202,Nursing 6704,Appl Pathophys/Clin Prac 2,"Walsh, Derrick",B,1,18
202202,Nursing 690X,Adv Clinical Practicum 4,"Emberley-Burke, Wanda Jocelyn",A,13,18
202202,Nursing 690X,Adv Clinical Practicum 4,"Emberley-Burke, Wanda Jocelyn",B,5,18
202202,Occupational Health & Safety 6002,Occupational Diseases/Injuries,"Sarkar, Atanu",A,,
202202,Ocean Sciences 7200,Adapatations Marine Enviromnt,"Rise, Matthew",A,,
202202,Ocean Sciences 7400,Fisheries Resource Management,"Wroblewski, Joseph S",A,,
202202,Ocean Sciences 7500,Immunology Aquatic Animals,"Santander, Javier",A,,
202202,Ocean Technology 6001,Ocean Mapping Essentials Il,"Elliott, William Paul",A,22,24
202202,Ocean Technology 6001,Ocean Mapping Essentials II,"Elliott, William Paul",B,2,24
202202,Ocean Technology 6003,Applied Hydrography,"Telecka, Olga Alicja",A,15,25
202202,Ocean Technology 6003,Applied Hydrography,"Telecka, Olga Alicja",B,10,25
202202,Ocean Technology 6008,Appl Geostat/Seabed Charact,"Robert, Katleen",A,,
202202,Ocean Technology 6008,Appl Geostat/Seabed Charact,"Robert, Katleen",B,,
202202,Pharmacy 6003,Pharmacokinetic Modeling,"Daneshtalab, Noriko",A,,
202202,Philosophy 6014,Seminar in Metaphysics,"McGrath, Sean Joseph",A,,
202202,Philosophy 6014,Seminar in Metaphysics,"McGrath, Sean Joseph",B,,
202202,Philosophy 6016,Sem in Soc & Ethical Phil,"Trnka, Peter",A,,
202202,Philosophy 6047,Seminar in Special Topics,"Sullivan, Arthur Michael",A,,
202202,Physics 6318,Numerical Modeling,"Demirov, Entcho Koytchev",A,,
202202,Physics 6318,Numerical Modeling,"Demirov, Entcho Koytchev",B,,
202202,Physics 6502,Electrodynamics,"Chen, Qiying",A,,
202202,Physics 6851,Quantum Mechanics Il,"Curnoe, Stephanie",A,,
202202,Physics 6851,Quantum Mechanics Il,"Curnoe, Stephanie",B,,
202202,Physics 6911,Advanced Stellar Physics,"Neilson, Hilding Raymond",A,,
202202,Political Science 6010,Emper Mthds in Political Snce,"Blidook, Kelly",A,6,13
202202,Political Science 6010,Emper Mthds in Political Snce,"Blidook, Kelly",B,6,13
202202,Political Science 6010,Emper Mthds in Political Snce,"Blidook, Kelly",C,1,13
202202,Political Science 6100,Political Philosophy,"Panagos, Dimitrios",A,,
202202,Political Science 6100,Political Philosophy,"Panagos, Dimitrios",B,,
202202,Political Science 6320,Religion and Politics,"Stephenson, Barry",A,,
202202,Political Science 6320,Religion and Politics,"Stephenson, Barry",B,,
202202,Political Science 6400,Contentious Politics,"Cote, Isabelle Lucie",A,,
202202,Political Science 6400,Contentious Politics,"Cote, Isabelle Lucie",B,,
202202,Political Science 6790,Public Policy Process,"Williams, Russell",A,10,15
202202,Political Science 6790,Public Policy Process,"Williams, Russell",B,4,15
202202,Psychology 6000,Advanced Statistics,"Quinn-Nilas, Christopher",A,22,23
202202,Psychology 6000,Advanced Statistics,"Quinn-Nilas, Christopher",B,1,23
202202,Psychology 6010,Colloquium Series in Psych,"Snook, S. Brent",PASS,39,39
202202,Psychology 6120,Special Tpcs Health Psychology,"Carter-Major, Jacqueline",A,,
202202,Psychology 6402,Group Processes,"Snook, S. Brent",A,,
202202,Psychology 6611,Ethics of Profssional Practice,"Heath, Olga",A,,
202202,Psychology 6623,"Child Psychopath, Assess&Diagn","Hubbard, Janine",PASS,,
202202,Psychology 6623,"Child Psychopath, Assess&Diagn","Hubbard, Janine",PASS,,
202202,Psychology 6630,Princpls of Intrvntn with Adit,"Rash, Joshua",A,,
202202,Psychology 6670,Interprofesional Education,"Carter-Major, Jacqueline",PASS,,
202202,Psychology 6670,Interprofesional Education,"Carter-Major, Jacqueline",PASS,,
202202,Psychology 6670,Interprofesional Education,"Carter-Major, Jacqueline",PASS,,
202202,Psychology 6720,Human Memory,"Hourihan, Kathleen",A,,
202202,Psychology 6801,Behavioural Neurosci Il,"Bambico, Francis",PASS,,
202202,Psychology 7021,Practm Adult Asses & Diag II,"English, Megan Merissa",PASS,,
202202,Psychology 7034,Pract in Adv Assess & Intrv Il,"Carter-Major, Jacqueline",PASS,,
202202,Scientific Computing 6920,Scientific Programming,"Alam, Jahrul",A,,
202202,Scientific Computing 6920,Scientific Programming,"Alam, Jahrul",B,,
202202,Social Work 6013,Leadership for Social Justice,"Pacheco, Laura",A,20,21
202202,Social Work 6014,Leadership Soc Plcy/Prgms,"Janes, Julia",A,17,19
202202,Social Work 6014,Leadership Soc Plcy/Prgms,"Janes, Julia",B,2,19
202202,Social Work 6313,Prspctvs Indvdls/Families,"Goulden, Ami",A,13,13
202202,Social Work 6314,Prspctvs Diverse Communities,"Goulden, Ami",A,11,13
202202,Social Work 6314,Prspctvs Diverse Communities,"Goulden, Ami",B,2,13
202202,Social Work 6413,Rsrch Theory/Dsgn/Analysis,"Smith, Christopher",PASS,13,13
202202,Social Work 6917,Field Practicum,"Kirkland-Smith, June Elizabeth",PASS,,
202202,Social Work 6917,Field Practicum,"Kirkland-Smith, June Elizabeth",PASS,,
202202,Sociology 6041,Adv Qualitative Methods,"Stoddart, Mark",A,12,12
202202,Sociology 6320,Gender & Society,"Stokes, Allyson",A,,
202202,Sociology 6360,Sociology Of Work,"Stokes, Allyson",A,13,16
202202,Sociology 6360,Sociology Of Work,"Stokes, Allyson",B,3,16
202202,Sociology 6620,Curr Tpcs Social Behvior,"Peters, Adrienne",A,,
202202,Technology 6022,Comm/Conflict Res Tech Env,"Stamp-Nunes, Heather Elizabeth",A,17,17
202202,Technology 6023,Strategic Technology Mgmt,"Caines, Susan",A,14,16
202202,Technology 6023,Strategic Technology Mgmt,"Caines, Susan",B,1,16
202202,Technology 6023,Strategic Technology Mgmt,"Caines, Susan",F,1,16
202202,Technology 6030,Princ Mgmt Engi Tech Entrpr,"Caines, Susan",A,,
202202,Technology 6030,Princ Mgmt Engi Tech Entrpr,"Caines, Susan",B,,
202202,Technology 6031,Overview of Tech Operations,"Strickland, Jim",A,10,12
202202,Technology 6031,Overview of Tech Operations,"Strickland, Jim",B,1,12
202202,Technology 6031,Overview of Tech Operations,"Strickland, Jim",F,1,12
202202,Technology 6032,Managing Tech Innovation,"Pendergast, Shawn Christopher",A,13,21
202202,Technology 6032,Managing Tech Innovation,"Pendergast, Shawn Christopher",B,8,21
202202,Technology 6033,Quality Systems,"Johnson, Ronald",A,11,11
202202,Technology 6034,Proj Mgmt Engi Tech Env,"Ryan, Paul",A,6,16
202202,Technology 6034,Proj Mgmt Engi Tech Env,"Ryan, Paul",B,10,16
202202,Technology 6037,Risk Mgmt Engi Tech Sector,"Way, Brent Charles",A,,
202202,Technology 6037,Risk Mgmt Engi Tech Sector,"Way, Brent Charles",B,,
202202,Technology 6052,Mgmt Intellect Property,"Whalen, Nicholas Julian",A,11,19
202202,Technology 6052,Mgmt Intellect Property,"Whalen, Nicholas Julian",B,8,19
202202,Transdisciplinary Sustain. 7001,Fdn Sustainability/Science,"Cuss, Chad",A,,
202202,Transdisciplinary Sustain. 7001,Fdn Sustainability/Science,"Cuss, Chad",B,,
